sentence,start,end,duration
" During the hurricane,  you had MSNBC posting about the hurricane on their blog,updating it frequently. ",175.858,182.538,6.680000000000007
This was possible because of the easy nature of blogging tools.,182.562,185.834,3.2719999999999914
" You have my friend, who has a blog on PVRs, personal recorders.",185.858,192.132,6.274000000000001
" He makes enough money just by running ads, to support his family up in Oregon. ",192.156,196.267,4.11099999999999
" That's all he does now, and this is something that blogs have made possible.",196.291,199.90800000000002,3.6170000000000186
"And then you have something like this, which is Interplast.",199.93200000000002,202.716,2.783999999999992
 It's a wonderful organization  of people and doctors who go to developing nationsto offer plastic surgery to those who need it.,202.74,210.834,8.093999999999994
"Children with cleft palates get it, and they document their story.",210.858,214.52,3.662000000000006
This is wonderful. ,214.544,215.834,1.289999999999992
I am not that caring. ,215.858,218.834,2.975999999999999
 (Laughter) I talk about myself. ,218.858,222.785,3.9269999999999925
That's what I am. I'm a blogger. ,222.809,224.40200000000002,1.5930000000000177
" I have always decided that I was going to be an expert on one thing, and I am an expert on this person, and so I write about it. ",224.42600000000002,232.398,7.97199999999998
" So, the short story about my blog: it started in 2001, I was 23. ",232.70000000000002,236.518,3.8179999999999836
" I wasn't happy with my job,  because I was a designer, but I wasn't being really stimulated. ",236.542,241.686,5.1440000000000055
I was an English major in college. ,241.71,243.343,1.6329999999999814
"I didn't have any use for it, but I missed writing.",243.367,246.042,2.6750000000000114
" So, I started to write a blog and I started to create things like these little stories.",246.066,250.597,4.531000000000006
" This was an illustration about my camp experience when I was 11 years old, and how I went to a YMCA camp, Christian camp, and basically by the end,  I had made my friends hate me so much that I hid in a bunk, They couldn't find me, they sent a search party, and I overheard people saying they wish I had killed myself --jumped off Bible Peak. ",250.621,271.525,20.903999999999968
"You can laugh, this is OK. ",271.549,273.19399999999996,1.6449999999999818
 (Laughter) This is me. ,273.21799999999996,276.834,3.6160000000000423
This is what happened to me. ,276.85799999999995,278.327,1.469000000000051
" And when I started my blog, it was really this one goal -- I said, ""I am not going to be famous to the world,but I could be famous to people on the Internet.""",278.351,290.032,11.680999999999983
And I set a goal. ,290.056,291.216,1.160000000000025
" I said, ""I'm going to win an award,"" because I had never won an award in my entire life.",291.24,296.068,4.8279999999999745
"And I said, ""I'm going to win the South by Southwest Weblog award.""",296.092,300.02299999999997,3.930999999999983
" And I won it -- I reached all of these people,and I had tens of thousands of people reading about my life every day.",300.04699999999997,306.34499999999997,6.298000000000002
And then I wrote a post about a banjo. ,306.36899999999997,308.796,2.427000000000021
" I wrote a post  about wanting to buy a banjo -- a $300 banjo, which is a lot of money. ",309.17699999999996,315.971,6.79400000000004
 And I don't play instruments; I don't know anything about music. ,316.471,320.349,3.877999999999986
" I like music, and I like banjos,  and I think I probably heard Steve Martin playing,and I said, ""I could do that."" ",320.373,326.834,6.461000000000013
" And I said to my husband, ""Ben, can I buy a banjo?"" And he's like, ""No.""",326.858,330.36499999999995,3.506999999999948
" And my husband --  (Laughter)  this is my husband, who is very hot -- he won an award for being hot. ",330.38899999999995,336.834,6.44500000000005
" (Laughter)  He told me, ""You cannot buy a banjo. ",336.85799999999995,342.834,5.976000000000056
"You're just like your dad,"" who collects instruments.",342.85799999999995,346.03299999999996,3.1750000000000114
" And I wrote a post about how I was so mad at him,he was such a tyrant -- he would not let me buy this banjo.",346.05699999999996,352.803,6.746000000000038
" And those people who know me understood my joke --this is Mena, this is how I make a joke at people.",352.827,357.56199999999995,4.734999999999957
" Because the joke in this is that this person is not a tyrant, this person is so loving and so sweet  that he lets me dress him up and post pictures of him to my blog. ",357.58599999999996,367.76099999999997,10.175000000000011
 (Laughter)  And if he knew I was showing this right now -- I put this in today --he would kill me. ,367.78499999999997,376.815,9.03000000000003
" But the thing was, my friends read it,  and they're like, ""Oh, that Mena, she wrote a postabout wanting a stupid thing and being stupid.""",376.839,384.102,7.262999999999977
" But I got emails from people that said, ""Oh my God, your husband is such an asshole.",384.126,389.669,5.543000000000006
 How much money does he spend on beer in a year?You could take that money and buy your banjo.,389.693,395.52,5.826999999999998
" Why don't you open a separate account?"" I've been with him since I was 17, we've never had a separate bank account.",395.544,400.98499999999996,5.440999999999974
"They said, ""Separate your bank account. ",401.00899999999996,402.89,1.8810000000000286
"Spend your money; spend his money, that's it.""",402.914,405.097,2.1829999999999927
"And then I got people saying, ""Leave him."" ",405.121,407.25,2.129000000000019
" (Laughter)  I was like, ""OK, what? Who are these people? And why are they reading this?"" And I realized: I don't want to reach these people.",407.274,415.243,7.968999999999994
I don't want to write for this public audience.,415.267,417.83399999999995,2.5669999999999504
And I started to kill my blog slowly. ,417.85799999999995,419.83399999999995,1.975999999999999
"I'm like, I don't want to write this anymore.",419.85799999999995,421.96,2.1020000000000323
 Slowly and slowly -- And I did tell personal stories from time to time.,421.984,426.616,4.632000000000005
"I wrote this one, and I put this up because of Einstein today.",426.64,429.55199999999996,2.9119999999999777
" I'm going to get choked up, because this is my first pet,and she passed away two years ago. ",429.57599999999996,433.907,4.331000000000017
" And I decided to break from, ""I don't really write about my public life,""because I wanted to give her a little memorial.",433.931,439.61899999999997,5.687999999999988
" But anyways, it's these sorts of personal stories -- You know, you read the blogs about politics or about media,and gossip and all these things. ",439.643,446.503,6.860000000000014
" These are out there,  but it's more of the personal that interests me,and this is who I am. ",446.527,453.126,6.5989999999999895
" You see Norman Rockwell, and you have art critics say,""Norman Rockwell is not art. ",453.15,457.154,4.004000000000019
" Norman Rockwell hangs in living rooms and bathrooms,and this is not something to be considered high art.""",457.178,463.834,6.656000000000006
 And I think this is one of the most important thingsto us as humans. ,463.85799999999995,468.90299999999996,5.045000000000016
" These things resonate with us,  and, if you think about blogs, you think of high art blogs, the history paintings about, you know, all the biblical stories,and then you have this. ",468.92699999999996,479.738,10.811000000000035
These are the blogs that interest me: the people that just tell stories.,479.762,483.45399999999995,3.6919999999999504
"One story is about this baby, and his name is Odin.",483.47799999999995,487.42199999999997,3.944000000000017
His father was a blogger. ,487.44599999999997,489.628,2.1820000000000164
" And he was writing his blog one day,  and his wife gave birth to her baby at 25 weeks. ",489.652,496.834,7.182000000000016
And he never expected this. ,496.858,498.60699999999997,1.7489999999999668
"One day, it was normal; the next day, it was hell.",498.631,501.834,3.2030000000000314
And this is a one-pound baby. ,501.858,503.63199999999995,1.773999999999944
So Odin was documented every single day. ,503.65599999999995,506.834,3.178000000000054
"Pictures were taken every day: day one, day two ...",506.858,509.53,2.6719999999999686
 You have day nine -- they're talking about his apnea;day 39 -- he gets pneumonia. ,509.554,514.324,4.769999999999982
" His baby is so small,  and I've never encountered such a -- just -- a disturbing image, but just so heartfelt.",514.348,522.8340000000001,8.486000000000104
" And you're reading this as it happens,  so on day 55, everybody reads that he's having failures: breathing failures and heart failures, and it's slowing down, and you don't know what to expect.",523.497,535.834,12.336999999999989
"But then it gets better. Day 96, he goes home.",535.858,539.0699999999999,3.211999999999989
And you see this post. ,539.0939999999999,541.18,2.0860000000000127
" That's not something you're going to see in a paper or magazine but this is something this person feels, and people are excited about it -- 28 comments.",541.204,548.617,7.413000000000011
" That's not a huge amount of people reading,but 28 people matter. ",548.641,552.4979999999999,3.856999999999971
" And today, he is a healthy baby,  who, if you read his blog -- it's snowdeal.org, his father's blog -- ",552.5219999999999,560.6709999999999,8.149000000000001
" he is taking pictures of him still, because he is still his son and he is, I think, at his age level right nowbecause he had received such great treatment from the hospital.",560.6949999999999,570.612,9.91700000000003
"So, blogs. ",571.175,572.716,1.5410000000000537
So what? You've probably heard these things before.,572.74,575.2869999999999,2.546999999999912
" We talked about the WELL, and about all these sorts of thingsthroughout our online history. ",575.311,580.834,5.522999999999911
" But I think blogs are basically just an evolution,and that's where we are today. ",580.858,586.163,5.305000000000064
"It's this record of who you are, your persona.",586.187,588.783,2.5960000000000036
" You have your Google search, where you say, ""What is Mena Trott?""And then you find these things and you're happy or unhappy.",588.807,595.6419999999999,6.834999999999923
" But then you also find people's blogs,  and those are the records of people that are writing daily --not necessarily about the same topic, but things that interest them.",595.6659999999999,604.6999999999999,9.033999999999992
" And we talk about the world flattens, being in this panel, and I am very optimistic -- whenever I think about blogs,I'm like, ""We've got to reach all these people.""",604.7239999999999,613.8729999999999,9.149000000000001
Hundreds of millions and billions of people.,613.8969999999999,615.976,2.0790000000000646
" We're getting into China, we want to be there,but there are so many people that won't have the access to write a blog.",616.0,621.871,5.870999999999981
" But to see something like the $100 computer is amazing,because blogging software is simple. ",621.895,626.706,4.8110000000000355
" We have a successful company because of timing, and because of perseverance, but it's simple stuff --it's not rocket science. ",626.73,633.04,6.309999999999945
"And so, that's an amazing thing to consider.",633.064,636.064,3.0
 So -- the life record of a blog is something that I find incredibly important.,636.473,644.021,7.548000000000002
" And we started with a slide of my Teds,  and I had to add this slide,  because I knew the minute I showed this, my mom -- my mom will see this, because she does read my blog and she'll say, ""Why wasn't there a picture of me?""This is my mom. ",644.045,656.737,12.692000000000007
"So, I have all the people that I know of. ",656.761,659.031,2.269999999999982
 But this is basically the extent of the family that I knowin terms of my direct line. ,659.055,665.889,6.83400000000006
" I showed a Norman Rockwell painting before, and this one, I grew up with,looking at constantly. ",665.913,671.834,5.920999999999935
" I would spend hours looking at the connections, saying, ""Oh, the little kid up at the top has red hair;so does that first generation up there."" ",671.858,678.834,6.975999999999999
And it's just these little things. ,678.858,680.5,1.6420000000000528
" This is not science, but this was enough for me to be really interested in how we have evolvedand how we can trace our line. ",680.524,690.132,9.607999999999947
So that has always influenced me. ,690.608,692.834,2.225999999999999
" I have this record, this 1910 census,  of another Grabowski -- that's my maiden name --and there's a Theodore, because there's always a Theodore.",693.143,702.047,8.903999999999996
"This is all I have, a couple of facts about somebody.",702.071,705.703,3.631999999999948
" I have their date of birth, their age, what they did in their household, if they spoke English, and that's it, that's all I know of these people.",705.727,713.406,7.678999999999974
" And it's pretty sad, because I only go back five generations, and that's it.",713.43,718.501,5.071000000000026
" I don't even know what happens on my mom's side,because she's from Cuba and I don't have that many things.",718.525,723.759,5.234000000000037
" Just doing this, I spent time in the archives -- that's why my husband's a saint --  I spent time in the Washington archives, just sitting there, looking for these things.",724.857,732.9119999999999,8.05499999999995
"Now it's online, but he sat through that. ",732.9359999999999,734.9159999999999,1.9800000000000182
 And so you have this record and -- This is my great-great-grandmother. ,734.9399999999999,739.543,4.6030000000000655
This is the only picture I have. ,739.567,741.194,1.6269999999999527
" And to think of what we have the ability to do with our blogs; to think about the people that are on those $100 computers, talking about who they are, sharing these personal stories --this is an amazing thing. ",741.218,754.237,13.019000000000005
" Another photo that has greatly influenced me, or a series of photos, is this project that's done by an Argentinean man and his wife.",754.6419999999999,763.131,8.489000000000033
" And he's basically taking a picture of his family every dayfor the past, what is '76? -- 20 ... Oh my God, I'm '77 -- 29 years?",763.155,772.121,8.966000000000008
Twenty-nine years. ,772.145,773.866,1.7210000000000036
" There was a joke, originally, about my graph that I left out, which is: You see all this math?  I'm just happy I was able to add it up to 100,because that's my skill set. ",774.919,783.482,8.562999999999988
" (Laughter)  So you have these people aging, and now this is them today, or last year. ",783.506,791.735,8.229000000000042
"And that's a powerful thing to have, to be able to track this.",792.063,795.0079999999999,2.9449999999999363
I wish that I would have this of my family.,795.0319999999999,797.834,2.802000000000021
" I know that one day my children will be wondering -- or my grandchildren, or my great-grandchildren, if I ever have children --  what I am going to -- who I was. ",797.858,810.145,12.287000000000035
" So I do something that's very narcissistic -- I am a blogger --  that is an amazing thing for me, because it captures a moment in time every day.",810.169,819.419,9.25
 I take a picture of myself -- I've been doing this since last year --every single day. ,819.443,824.0319999999999,4.588999999999942
" And, you know, it's the same picture; it's basically the same person. ",824.0559999999999,827.663,3.6070000000000846
Only a couple of people read it. ,827.687,829.266,1.5789999999999509
" I don't write this for this audience; I'm showing it now, but I would go insane if this was really public.",829.29,835.174,5.8840000000000146
" About four people probably read it, and they tell me, ""You haven't updated."" ",835.198,839.261,4.062999999999988
I'm probably going to get people telling me I haven't updated.,839.285,842.245,2.9600000000000364
" But this is amazing, because I can go back to a day -- to April 2005, and say, what was I doing this day? I look at it, I know exactly. ",842.269,848.954,6.684999999999945
It's this visual cue that is so important to what we do.,848.978,851.9739999999999,2.995999999999981
" I put the bad pictures up too, because there are bad pictures. ",851.9979999999999,856.5269999999999,4.528999999999996
 (Laughter)  And I remember instantly: I am in Germany in this --I had to go for a one-day trip. ,856.5509999999999,862.925,6.374000000000024
" I was sick, and I was in a hotel room, and I wanted not to be there. ",862.949,867.413,4.4640000000000555
"And so you see these things, it's not just always smiling.",867.437,870.3639999999999,2.9269999999999072
"Now I've kind of evolved it, so I have this look.",870.388,872.701,2.312999999999988
" If you look at my driver's license, I have the same look, and it's a pretty disturbing thing, but it's something that is really important.",872.725,881.169,8.44399999999996
" And the last story I really want to tell is this story, because this is probably the one that means the most to mein all of what I'm doing. ",881.582,891.534,9.951999999999998
"I'll probably get choked up, because I tend to when I talk about this.",891.558,894.882,3.3239999999999554
" So, this woman, her name was Emma, and she was a blogger on our service, TypePad.",894.906,900.098,5.192000000000007
" And she was a beta tester, so she was there right when we opened --you know, there was 100 people. ",900.122,904.834,4.711999999999989
And she wrote about her life dealing with cancer.,904.858,907.834,2.975999999999999
" She was writing and writing, and we all started reading it, because we had so few blogs on the service,we could keep track of everyone. ",907.858,914.72,6.86200000000008
" And she was writing one day, and then she disappeared for a little bit. ",914.744,918.9929999999999,4.24899999999991
"And her sister came on, and she said that Emma had passed away.",919.0169999999999,923.432,4.415000000000077
" And all of our support staff who had talked to her were really emotional,and it was a very hard day at the company. ",923.456,931.499,8.043000000000006
" And this was one of those instances where I realized how much blogging affects our relationship,and flattening this sort of world. ",931.523,939.252,7.728999999999928
" That this woman is in England,  and she lives -- she lived -- a life where she was talking about what she was doing.",939.276,947.507,8.230999999999995
" But the big thing that really influenced us was, her sister wrote to me, and she said --  and she wrote on this blog --  that writing her blog during the last couple of months of her life was probably the best thing that had happened to her, and being able to talk to people and to share what was going on,and being able to write and receive comments.",947.531,966.18,18.649
" And that was amazing,  to be able to know that we had empowered that, and that blogging was something that she felt comfortable doing, and the idea that blogging doesn't have to be scary, that we don't always have to be attack of the blogs,that we can be people who are open, and wanting to help and talk to people.",966.204,982.235,16.031000000000063
That was an amazing thing. ,982.259,983.834,1.5749999999999318
" And so I printed out and sent a PDF of her blog to her family, and they passed it out at her memorial service, and even in her obituary, they mentioned her blog,because it was such a big part of her life.",983.858,995.987,12.129000000000019
And that's a huge thing. ,996.011,997.2479999999999,1.2369999999999663
" So, this is her legacy,  and I think that my call to action to all of you is: think about blogs, think about what they are, think about what you've thought of them,  and then actually do it, because it's something that's really going to change our lives.",997.2719999999999,1011.901,14.629000000000019
"So, thank you. ",1011.925,1013.087,1.1620000000000346
